Image_Name,Start_x,Start_y,End_x,End_y,Car_Name,Orig_img_height,Orig_img_width,Image_Path
02584_flip.jpg,33.0,48.0,458.0,289.0,Audi RS 4 Convertible 2008,360,480,/content/drive/My Drive/capstone/augmented/02584_flip.jpg
04451.jpg,61.0,407.0,905.0,647.0,McLaren MP4-12C Coupe 2012,800,1200,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/McLaren MP4-12C Coupe 2012/04451.jpg
00212.jpg,8.0,20.0,254.0,155.0,Chevrolet Monte Carlo Coupe 2007,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Monte Carlo Coupe 2007/00212.jpg
01125_flip.jpg,77.0,81.0,561.0,392.0,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,480,622,/content/drive/My Drive/capstone/augmented/01125_flip.jpg
07996.jpg,6.0,6.0,245.0,180.0,Nissan 240SX Coupe 1998,188,250,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Nissan 240SX Coupe 1998/07996.jpg
02092_flip.jpg,31.0,9.0,435.0,244.0,Suzuki SX4 Sedan 2012,250,600,/content/drive/My Drive/capstone/augmented/02092_flip.jpg
01963.jpg,7.0,123.0,637.0,397.0,Chevrolet Monte Carlo Coupe 2007,429,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Monte Carlo Coupe 2007/01963.jpg
01348_flip.jpg,80.0,110.0,980.0,677.0,BMW X3 SUV 2012,768,1024,/content/drive/My Drive/capstone/augmented/01348_flip.jpg
03552.jpg,10.0,37.0,312.0,202.0,Ford Expedition EL SUV 2009,240,320,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Expedition EL SUV 2009/03552.jpg
03214.jpg,7.0,12.0,287.0,135.0,BMW 3 Series Wagon 2012,139,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/03214.jpg
05276_flip.jpg,9.0,18.0,626.0,471.0,Land Rover Range Rover SUV 2012,480,631,/content/drive/My Drive/capstone/augmented/05276_flip.jpg
07744_flip.jpg,22.0,22.0,422.0,199.0,HUMMER H2 SUT Crew Cab 2009,233,450,/content/drive/My Drive/capstone/augmented/07744_flip.jpg
00251.jpg,576.0,466.0,2994.0,1953.0,Mitsubishi Lancer Sedan 2012,2448,3264,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mitsubishi Lancer Sedan 2012/00251.jpg
03996.jpg,42.0,9.0,573.0,366.0,smart fortwo Convertible 2012,387,620,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/smart fortwo Convertible 2012/03996.jpg
00976_flip.jpg,25.0,64.0,255.0,138.0,Volkswagen Golf Hatchback 2012,183,275,/content/drive/My Drive/capstone/augmented/00976_flip.jpg
02641.jpg,71.0,35.0,587.0,375.0,Audi A5 Coupe 2012,450,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi A5 Coupe 2012/02641.jpg
03338.jpg,288.0,198.0,1645.0,874.0,Mitsubishi Lancer Sedan 2012,1050,1680,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mitsubishi Lancer Sedan 2012/03338.jpg
03661_flip.jpg,30.0,103.0,614.0,378.0,Suzuki Kizashi Sedan 2012,480,640,/content/drive/My Drive/capstone/augmented/03661_flip.jpg
06513.jpg,24.0,76.0,399.0,288.0,Chevrolet Avalanche Crew Cab 2012,360,424,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Avalanche Crew Cab 2012/06513.jpg
03919_flip.jpg,216.0,37.0,817.0,558.0,Suzuki SX4 Hatchback 2012,683,1024,/content/drive/My Drive/capstone/augmented/03919_flip.jpg
02978.jpg,73.0,69.0,552.0,393.0,Honda Accord Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Accord Sedan 2012/02978.jpg
05434.jpg,54.0,107.0,543.0,344.0,Acura TL Sedan 2012,400,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TL Sedan 2012/05434.jpg
02753_flip.jpg,87.0,86.0,576.0,392.0,Mercedes-Benz Sprinter Van 2012,435,653,/content/drive/My Drive/capstone/augmented/02753_flip.jpg
01921_flip.jpg,28.0,86.0,345.0,215.0,Chevrolet Silverado 1500 Classic Extended Cab 2007,235,380,/content/drive/My Drive/capstone/augmented/01921_flip.jpg
07803_flip.jpg,12.0,32.0,265.0,169.0,Chrysler Crossfire Convertible 2008,183,275,/content/drive/My Drive/capstone/augmented/07803_flip.jpg
04253.jpg,53.0,136.0,557.0,350.0,Nissan 240SX Coupe 1998,450,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Nissan 240SX Coupe 1998/04253.jpg
05992_flip.jpg,14.0,11.0,639.0,412.0,Buick Rainier SUV 2007,417,640,/content/drive/My Drive/capstone/augmented/05992_flip.jpg
03736_flip.jpg,13.0,17.0,264.0,164.0,BMW X6 SUV 2012,183,275,/content/drive/My Drive/capstone/augmented/03736_flip.jpg
04130_flip.jpg,118.0,75.0,286.0,202.0,Maybach Landaulet Convertible 2012,225,300,/content/drive/My Drive/capstone/augmented/04130_flip.jpg
00768_flip.jpg,9.0,33.0,246.0,161.0,Daewoo Nubira Wagon 2002,186,255,/content/drive/My Drive/capstone/augmented/00768_flip.jpg
04082_flip.jpg,9.0,29.0,416.0,255.0,Spyker C8 Convertible 2009,262,429,/content/drive/My Drive/capstone/augmented/04082_flip.jpg
01693.jpg,40.0,43.0,988.0,701.0,Hyundai Santa Fe SUV 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Santa Fe SUV 2012/01693.jpg
01909_flip.jpg,185.0,132.0,1015.0,677.0,BMW Z4 Convertible 2012,768,1024,/content/drive/My Drive/capstone/augmented/01909_flip.jpg
05169.jpg,55.0,167.0,769.0,406.0,Volvo 240 Sedan 1993,531,800,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo 240 Sedan 1993/05169.jpg
05777.jpg,21.0,28.0,245.0,174.0,Toyota Corolla Sedan 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Toyota Corolla Sedan 2012/05777.jpg
00823_flip.jpg,15.0,24.0,144.0,72.0,Chevrolet Tahoe Hybrid SUV 2012,72,160,/content/drive/My Drive/capstone/augmented/00823_flip.jpg
00363_flip.jpg,14.0,60.0,402.0,300.0,Honda Accord Coupe 2012,360,424,/content/drive/My Drive/capstone/augmented/00363_flip.jpg
04494.jpg,128.0,115.0,506.0,358.0,Aston Martin V8 Vantage Coupe 2012,435,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Coupe 2012/04494.jpg
01069_flip.jpg,17.0,34.0,993.0,563.0,Chrysler PT Cruiser Convertible 2008,593,1024,/content/drive/My Drive/capstone/augmented/01069_flip.jpg
00415_flip.jpg,81.0,552.0,1917.0,1153.0,Chevrolet Corvette Convertible 2012,1328,2000,/content/drive/My Drive/capstone/augmented/00415_flip.jpg
01201.jpg,19.0,51.0,631.0,458.0,Buick Enclave SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Buick Enclave SUV 2012/01201.jpg
02671.jpg,95.0,62.0,402.0,306.0,Acura ZDX Hatchback 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura ZDX Hatchback 2012/02671.jpg
01605_flip.jpg,30.0,29.0,216.0,150.0,Chevrolet Monte Carlo Coupe 2007,194,259,/content/drive/My Drive/capstone/augmented/01605_flip.jpg
02277_flip.jpg,96.0,46.0,487.0,186.0,Hyundai Genesis Sedan 2012,251,584,/content/drive/My Drive/capstone/augmented/02277_flip.jpg
02150_flip.jpg,55.0,82.0,564.0,338.0,Nissan NV Passenger Van 2012,400,600,/content/drive/My Drive/capstone/augmented/02150_flip.jpg
04196.jpg,117.0,323.0,972.0,794.0,Mercedes-Benz E-Class Sedan 2012,853,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz E-Class Sedan 2012/04196.jpg
02859_flip.jpg,2.0,57.0,625.0,391.0,Chevrolet Silverado 1500 Extended Cab 2012,468,625,/content/drive/My Drive/capstone/augmented/02859_flip.jpg
03582_flip.jpg,245.0,235.0,560.0,414.0,Nissan Leaf Hatchback 2012,439,650,/content/drive/My Drive/capstone/augmented/03582_flip.jpg
07769_flip.jpg,17.0,62.0,425.0,314.0,Acura ZDX Hatchback 2012,354,440,/content/drive/My Drive/capstone/augmented/07769_flip.jpg
00908.jpg,18.0,71.0,632.0,390.0,Cadillac Escalade EXT Crew Cab 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Cadillac Escalade EXT Crew Cab 2007/00908.jpg
05294.jpg,40.0,63.0,444.0,280.0,Lamborghini Reventon Coupe 2008,329,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Reventon Coupe 2008/05294.jpg
05965.jpg,63.0,70.0,382.0,299.0,Audi S6 Sedan 2011,336,450,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S6 Sedan 2011/05965.jpg
05004_flip.jpg,71.0,137.0,595.0,441.0,Dodge Ram Pickup 3500 Crew Cab 2010,480,640,/content/drive/My Drive/capstone/augmented/05004_flip.jpg
06041_flip.jpg,20.0,116.0,588.0,338.0,Honda Odyssey Minivan 2007,468,625,/content/drive/My Drive/capstone/augmented/06041_flip.jpg
01403.jpg,16.0,41.0,399.0,300.0,Audi TTS Coupe 2012,360,424,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TTS Coupe 2012/01403.jpg
06812_flip.jpg,59.0,133.0,955.0,688.0,Hyundai Veracruz SUV 2012,768,1024,/content/drive/My Drive/capstone/augmented/06812_flip.jpg
08081_flip.jpg,19.0,25.0,287.0,217.0,Audi S4 Sedan 2012,225,300,/content/drive/My Drive/capstone/augmented/08081_flip.jpg
01735.jpg,30.0,224.0,462.0,396.0,Porsche Panamera Sedan 2012,500,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Porsche Panamera Sedan 2012/01735.jpg
01958.jpg,5.0,21.0,273.0,126.0,Dodge Caravan Minivan 1997,141,281,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Caravan Minivan 1997/01958.jpg
07080_flip.jpg,491.0,252.0,904.0,437.0,Lamborghini Gallardo LP 570-4 Superleggera 2012,528,940,/content/drive/My Drive/capstone/augmented/07080_flip.jpg
01054_flip.jpg,38.0,212.0,797.0,482.0,Bentley Continental GT Coupe 2007,533,800,/content/drive/My Drive/capstone/augmented/01054_flip.jpg
04417.jpg,74.0,13.0,428.0,314.0,Scion xD Hatchback 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Scion xD Hatchback 2012/04417.jpg
06225.jpg,47.0,68.0,1179.0,513.0,Buick Regal GS 2012,573,1203,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Buick Regal GS 2012/06225.jpg
01914.jpg,49.0,43.0,212.0,153.0,Ford E-Series Wagon Van 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford E-Series Wagon Van 2012/01914.jpg
03432_flip.jpg,180.0,117.0,500.0,362.0,Dodge Caliber Wagon 2012,480,640,/content/drive/My Drive/capstone/augmented/03432_flip.jpg
07069.jpg,17.0,15.0,200.0,126.0,Geo Metro Convertible 1993,150,200,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Geo Metro Convertible 1993/07069.jpg
03912.jpg,33.0,17.0,481.0,316.0,Hyundai Elantra Touring Hatchback 2012,330,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Elantra Touring Hatchback 2012/03912.jpg
03724.jpg,172.0,195.0,959.0,564.0,Chevrolet TrailBlazer SS 2009,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet TrailBlazer SS 2009/03724.jpg
03969.jpg,63.0,72.0,757.0,462.0,Audi R8 Coupe 2012,498,920,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi R8 Coupe 2012/03969.jpg
05417.jpg,47.0,45.0,269.0,175.0,Toyota 4Runner SUV 2012,199,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Toyota 4Runner SUV 2012/05417.jpg
01113_flip.jpg,9.0,14.0,262.0,189.0,Dodge Sprinter Cargo Van 2009,200,269,/content/drive/My Drive/capstone/augmented/01113_flip.jpg
06382_flip.jpg,21.0,45.0,557.0,273.0,Ford Fiesta Sedan 2012,300,600,/content/drive/My Drive/capstone/augmented/06382_flip.jpg
05017_flip.jpg,23.0,53.0,271.0,198.0,Ford E-Series Wagon Van 2012,225,300,/content/drive/My Drive/capstone/augmented/05017_flip.jpg
02508.jpg,35.0,61.0,599.0,410.0,Ford Expedition EL SUV 2009,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Expedition EL SUV 2009/02508.jpg
06417.jpg,105.0,156.0,946.0,536.0,Jaguar XK XKR 2012,681,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Jaguar XK XKR 2012/06417.jpg
05804_flip.jpg,4.0,15.0,94.0,63.0,AM General Hummer SUV 2000,71,94,/content/drive/My Drive/capstone/augmented/05804_flip.jpg
01830_flip.jpg,78.0,106.0,709.0,502.0,Hyundai Tucson SUV 2012,533,800,/content/drive/My Drive/capstone/augmented/01830_flip.jpg
03943_flip.jpg,50.0,127.0,587.0,396.0,AM General Hummer SUV 2000,480,640,/content/drive/My Drive/capstone/augmented/03943_flip.jpg
07201.jpg,98.0,114.0,481.0,367.0,Hyundai Veracruz SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Veracruz SUV 2012/07201.jpg
07005.jpg,3.0,108.0,1333.0,887.0,Aston Martin Virage Coupe 2012,888,1333,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin Virage Coupe 2012/07005.jpg
00822.jpg,391.0,169.0,859.0,401.0,Lamborghini Gallardo LP 570-4 Superleggera 2012,498,889,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Gallardo LP 570-4 Superleggera 2012/00822.jpg
05697.jpg,44.0,87.0,597.0,396.0,Ford Fiesta Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05697.jpg
03076.jpg,134.0,14.0,1503.0,996.0,Spyker C8 Convertible 2009,1067,1600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Spyker C8 Convertible 2009/03076.jpg
06236.jpg,27.0,119.0,625.0,462.0,Audi S4 Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S4 Sedan 2012/06236.jpg
05891_flip.jpg,179.0,308.0,2329.0,1830.0,HUMMER H2 SUT Crew Cab 2009,1920,2560,/content/drive/My Drive/capstone/augmented/05891_flip.jpg
04970_flip.jpg,45.0,88.0,799.0,573.0,smart fortwo Convertible 2012,600,800,/content/drive/My Drive/capstone/augmented/04970_flip.jpg
06877.jpg,27.0,33.0,608.0,381.0,Hyundai Elantra Touring Hatchback 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Elantra Touring Hatchback 2012/06877.jpg
01819.jpg,22.0,52.0,257.0,176.0,Aston Martin V8 Vantage Convertible 2012,194,260,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Convertible 2012/01819.jpg
02523_flip.jpg,43.0,26.0,776.0,569.0,Dodge Charger Sedan 2012,583,850,/content/drive/My Drive/capstone/augmented/02523_flip.jpg
05572.jpg,116.0,121.0,501.0,339.0,Audi TT Hatchback 2011,478,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TT Hatchback 2011/05572.jpg
00006.jpg,259.0,289.0,515.0,416.0,Geo Metro Convertible 1993,431,575,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Geo Metro Convertible 1993/00006.jpg
07148_flip.jpg,8.0,50.0,475.0,329.0,Ford Ranger SuperCab 2011,360,480,/content/drive/My Drive/capstone/augmented/07148_flip.jpg
00727.jpg,1.0,31.0,208.0,92.0,Lamborghini Aventador Coupe 2012,125,208,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Aventador Coupe 2012/00727.jpg
05925_flip.jpg,77.0,28.0,407.0,315.0,GMC Canyon Extended Cab 2012,360,480,/content/drive/My Drive/capstone/augmented/05925_flip.jpg
06931.jpg,46.0,120.0,675.0,343.0,Dodge Ram Pickup 3500 Quad Cab 2009,405,720,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Ram Pickup 3500 Quad Cab 2009/06931.jpg
00088.jpg,171.0,176.0,2373.0,1751.0,Nissan Juke Hatchback 2012,1944,2592,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Nissan Juke Hatchback 2012/00088.jpg
04374_flip.jpg,12.0,43.0,639.0,426.0,BMW X5 SUV 2007,480,640,/content/drive/My Drive/capstone/augmented/04374_flip.jpg
06192_flip.jpg,75.0,245.0,1207.0,695.0,Hyundai Veracruz SUV 2012,782,1280,/content/drive/My Drive/capstone/augmented/06192_flip.jpg
00436_flip.jpg,20.0,51.0,271.0,180.0,Cadillac CTS-V Sedan 2012,213,285,/content/drive/My Drive/capstone/augmented/00436_flip.jpg
06399.jpg,10.0,117.0,456.0,330.0,Mercedes-Benz 300-Class Convertible 1993,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz 300-Class Convertible 1993/06399.jpg
01343_flip.jpg,60.0,144.0,778.0,463.0,Volkswagen Beetle Hatchback 2012,540,900,/content/drive/My Drive/capstone/augmented/01343_flip.jpg
07911.jpg,43.0,53.0,455.0,319.0,Chevrolet Silverado 1500 Extended Cab 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/07911.jpg
07463_flip.jpg,18.0,69.0,485.0,260.0,Acura TL Type-S 2008,287,500,/content/drive/My Drive/capstone/augmented/07463_flip.jpg
05197_flip.jpg,39.0,141.0,594.0,355.0,Acura ZDX Hatchback 2012,400,640,/content/drive/My Drive/capstone/augmented/05197_flip.jpg
02232_flip.jpg,109.0,88.0,561.0,349.0,BMW M5 Sedan 2010,448,672,/content/drive/My Drive/capstone/augmented/02232_flip.jpg
03426_flip.jpg,16.0,62.0,384.0,257.0,Chevrolet TrailBlazer SS 2009,300,400,/content/drive/My Drive/capstone/augmented/03426_flip.jpg
04053.jpg,24.0,45.0,452.0,325.0,Chrysler PT Cruiser Convertible 2008,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chrysler PT Cruiser Convertible 2008/04053.jpg
06665.jpg,80.0,142.0,567.0,366.0,Buick Verano Sedan 2012,427,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Buick Verano Sedan 2012/06665.jpg
03612.jpg,80.0,40.0,350.0,283.0,Chevrolet Silverado 2500HD Regular Cab 2012,329,438,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03612.jpg
04012_flip.jpg,33.0,45.0,209.0,152.0,Toyota Corolla Sedan 2012,183,275,/content/drive/My Drive/capstone/augmented/04012_flip.jpg
07742_flip.jpg,37.0,64.0,364.0,228.0,Infiniti G Coupe IPL 2012,257,380,/content/drive/My Drive/capstone/augmented/07742_flip.jpg
01260.jpg,44.0,29.0,187.0,133.0,Dodge Durango SUV 2007,134,200,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Durango SUV 2007/01260.jpg
07781.jpg,1.0,15.0,212.0,159.0,Dodge Sprinter Cargo Van 2009,159,212,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Sprinter Cargo Van 2009/07781.jpg
04552_flip.jpg,57.0,114.0,432.0,291.0,Aston Martin Virage Convertible 2012,346,500,/content/drive/My Drive/capstone/augmented/04552_flip.jpg
01404_flip.jpg,436.0,574.0,1465.0,940.0,Mercedes-Benz SL-Class Coupe 2009,1200,1600,/content/drive/My Drive/capstone/augmented/01404_flip.jpg
07721.jpg,87.0,18.0,944.0,717.0,BMW 3 Series Wagon 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/07721.jpg
06623.jpg,143.0,181.0,984.0,663.0,HUMMER H3T Crew Cab 2010,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/HUMMER H3T Crew Cab 2010/06623.jpg
01882_flip.jpg,8.0,103.0,620.0,368.0,GMC Terrain SUV 2012,468,625,/content/drive/My Drive/capstone/augmented/01882_flip.jpg
06201_flip.jpg,32.0,55.0,607.0,403.0,GMC Terrain SUV 2012,419,640,/content/drive/My Drive/capstone/augmented/06201_flip.jpg
06875_flip.jpg,10.0,22.0,488.0,280.0,HUMMER H2 SUT Crew Cab 2009,281,500,/content/drive/My Drive/capstone/augmented/06875_flip.jpg
07076_flip.jpg,2.0,34.0,128.0,81.0,Audi 100 Sedan 1994,96,128,/content/drive/My Drive/capstone/augmented/07076_flip.jpg
07517_flip.jpg,22.0,83.0,1686.0,833.0,Honda Accord Sedan 2012,877,1704,/content/drive/My Drive/capstone/augmented/07517_flip.jpg
05048.jpg,40.0,70.0,562.0,350.0,Aston Martin Virage Convertible 2012,401,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin Virage Convertible 2012/05048.jpg
06714.jpg,80.0,51.0,650.0,409.0,BMW X6 SUV 2012,437,700,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW X6 SUV 2012/06714.jpg
03087.jpg,86.0,44.0,547.0,275.0,Audi S4 Sedan 2007,400,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S4 Sedan 2007/03087.jpg
02349.jpg,17.0,45.0,495.0,188.0,Tesla Model S Sedan 2012,221,502,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Tesla Model S Sedan 2012/02349.jpg
05710.jpg,286.0,178.0,1001.0,554.0,BMW ActiveHybrid 5 Sedan 2012,682,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW ActiveHybrid 5 Sedan 2012/05710.jpg
05604_flip.jpg,43.0,194.0,728.0,426.0,BMW 3 Series Wagon 2012,492,786,/content/drive/My Drive/capstone/augmented/05604_flip.jpg
00919_flip.jpg,127.0,155.0,525.0,383.0,Hyundai Tucson SUV 2012,480,640,/content/drive/My Drive/capstone/augmented/00919_flip.jpg
02763.jpg,18.0,34.0,285.0,176.0,Chevrolet Tahoe Hybrid SUV 2012,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Tahoe Hybrid SUV 2012/02763.jpg
08113_flip.jpg,50.0,53.0,431.0,305.0,Ford Fiesta Sedan 2012,360,480,/content/drive/My Drive/capstone/augmented/08113_flip.jpg
06797_flip.jpg,220.0,153.0,415.0,263.0,Jeep Wrangler SUV 2012,318,520,/content/drive/My Drive/capstone/augmented/06797_flip.jpg
01045_flip.jpg,44.0,103.0,596.0,376.0,Jeep Compass SUV 2012,425,640,/content/drive/My Drive/capstone/augmented/01045_flip.jpg
05532_flip.jpg,179.0,381.0,1483.0,916.0,GMC Canyon Extended Cab 2012,1064,1600,/content/drive/My Drive/capstone/augmented/05532_flip.jpg
03048.jpg,40.0,27.0,391.0,205.0,Chevrolet HHR SS 2010,225,450,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet HHR SS 2010/03048.jpg
04063_flip.jpg,77.0,66.0,596.0,429.0,Ford F-150 Regular Cab 2007,480,640,/content/drive/My Drive/capstone/augmented/04063_flip.jpg
03941.jpg,8.0,51.0,222.0,125.0,Ford Mustang Convertible 2007,180,240,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/03941.jpg
06175_flip.jpg,14.0,224.0,1011.0,612.0,Suzuki Aerio Sedan 2007,768,1024,/content/drive/My Drive/capstone/augmented/06175_flip.jpg
02040_flip.jpg,24.0,59.0,294.0,221.0,Dodge Charger SRT-8 2009,225,300,/content/drive/My Drive/capstone/augmented/02040_flip.jpg
06875.jpg,10.0,22.0,488.0,280.0,HUMMER H2 SUT Crew Cab 2009,281,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06875.jpg
04545.jpg,95.0,98.0,1132.0,589.0,Ferrari California Convertible 2012,668,1200,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari California Convertible 2012/04545.jpg
07947_flip.jpg,92.0,87.0,593.0,383.0,Dodge Journey SUV 2012,480,640,/content/drive/My Drive/capstone/augmented/07947_flip.jpg
07275.jpg,19.0,211.0,1525.0,893.0,Volkswagen Golf Hatchback 1991,926,1542,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volkswagen Golf Hatchback 1991/07275.jpg
05100.jpg,14.0,90.0,611.0,446.0,GMC Yukon Hybrid SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Yukon Hybrid SUV 2012/05100.jpg
01361.jpg,74.0,73.0,239.0,158.0,Aston Martin V8 Vantage Coupe 2012,183,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Coupe 2012/01361.jpg
00345_flip.jpg,26.0,13.0,234.0,194.0,Ford F-150 Regular Cab 2012,194,259,/content/drive/My Drive/capstone/augmented/00345_flip.jpg
07625_flip.jpg,52.0,133.0,745.0,452.0,Buick Enclave SUV 2012,502,800,/content/drive/My Drive/capstone/augmented/07625_flip.jpg
03028.jpg,2.0,56.0,739.0,455.0,Chevrolet Monte Carlo Coupe 2007,562,750,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Monte Carlo Coupe 2007/03028.jpg
06239.jpg,15.0,65.0,441.0,258.0,Aston Martin Virage Convertible 2012,349,523,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin Virage Convertible 2012/06239.jpg
06935.jpg,21.0,107.0,484.0,273.0,Volvo C30 Hatchback 2012,361,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo C30 Hatchback 2012/06935.jpg
02008_flip.jpg,31.0,146.0,615.0,444.0,Ford Focus Sedan 2007,480,640,/content/drive/My Drive/capstone/augmented/02008_flip.jpg
06614.jpg,39.0,29.0,470.0,286.0,Acura TL Type-S 2008,375,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TL Type-S 2008/06614.jpg
07524.jpg,35.0,197.0,838.0,605.0,BMW 1 Series Convertible 2012,675,900,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW 1 Series Convertible 2012/07524.jpg
07448.jpg,61.0,132.0,898.0,711.0,Plymouth Neon Coupe 1999,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Plymouth Neon Coupe 1999/07448.jpg
03799_flip.jpg,1.0,44.0,224.0,165.0,Ford F-450 Super Duty Crew Cab 2012,194,259,/content/drive/My Drive/capstone/augmented/03799_flip.jpg
00409_flip.jpg,21.0,66.0,605.0,463.0,Toyota 4Runner SUV 2012,480,640,/content/drive/My Drive/capstone/augmented/00409_flip.jpg
01772.jpg,35.0,42.0,274.0,154.0,Bentley Continental Supersports Conv. Convertible 2012,177,284,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental Supersports Conv. Convertible 2012/01772.jpg
02181_flip.jpg,31.0,74.0,549.0,384.0,Buick Rainier SUV 2007,431,575,/content/drive/My Drive/capstone/augmented/02181_flip.jpg
